Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,FL,2019,"12        ",Male,17,Right-Handed,170,25.5,173,2,Car,30,0.796,42,"Football (American)",800,600,400,300,200,900,25.5,"Same length",75,80,"Ring finger",April,Fall,No,No,"No favorite",Tea,History,7,10,4,"Yes - broadband connection","Internet chat or instant messaging",30,50,10,1,5,2,2,1,0,1,3,5,0,0,"Very little","Graduate degree",Pop,Invisibility,Happy,Teacher,Health
USA,FL,2021,"11        ",Female,15,Right-Handed,110,60,109,2,Bus,13,0.385,28,Tennis,520,615,652,840,428,567,105,"Same length",19,19,"Same length",February,Winter,Yes,No,"Rice/Noodle dishes",Other,Languages,5,9,5,"Yes - broadband connection","Text messaging",40,12,0,5,2,3,0,3-5,4-5,4,8,2,0,1,Some,"Graduate degree",Other,Invisibility,Happy,Relative,"Wildlife, animals"
USA,FL,2010,"12        ",Female,18,Right-Handed,169,23.5,173,1,Car,7,.406,,Tennis,900,900,850,,300,500,23.3,"Right foot",73,70,"Index finger",October,Summer,No,No,"No favorite",Water,History,6,10,3,"Yes - broadband connection","Text messaging",450,450,35,1,10,10,12,0,2,18,10,5,0,2,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,Relative,Health
USA,FL,2013,"12        ",Female,17,Right-Handed,152.5,22,151,1,Car,20,0.944,43,Other,500,600,500,500,600,500,21.4,"Right foot",70,75,"Ring finger",July,Fall,No,No,Fruit,Water,History,6,9,5,"Yes - broadband connection","Cell phone",100,100,5,2,4,5,0,0,10,15,4,5,0,3,Some,"Graduate degree",Pop,Fly,Happy,Relative,Health
USA,FL,2016,"12        ",Male,17,Right-Handed,169.4,22.9,169.0,1,Car,60,.662,67,None,750,612.5,750,625,850,1000,23.9,"Left foot",8,8,"Same length",November,Fall,Yes,No,"No favorite",Coffee,Art,4,2,3,"Yes - broadband connection","Text messaging",3,48,2,.5,10,2,0,14,20,5,21,2,0,1.5,None,"Graduate degree","Heavy metal",Fly,Rich,"Musician or singer","Arts, culture, sports"
USA,FL,2022,"11        ",Female,16,Right-Handed,172.7,25.9,150,1,Car,20,0.67,56,Walking/Hiking,1000,1000,1000,1000,500,600,24.9,"Right foot",850,800,"Ring finger",March,Fall,Yes,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",8,10,4,"Yes - broadband connection","In person",30,30,5,1,3,4,2,0,6,1,10,6,0,3,"A lot","Graduate degree","Rock and roll",Telepathy,Happy,"Musician or singer",Health
USA,FL,2024,"12        ",Male,18,Right-Handed,182.8,27.8,161.5,1,Car,10,0.033,42.4,"Football (American)",0,300,0,0,500,1000,27.8,"Same length",6.99,7.14,"Ring finger",October,Fall,No,No,Meat,"Sports drink",English,8,10,2,"Yes - other","Text messaging",N/A,N/A,40,2,4,6,1,8,10,15,15,10,10,1,Some,"Undergraduate degree","Rap/Hip hop",Fly,Happy,"Sports person","Arts, culture, sports"
USA,FL,2022,"11        ",Female,16,Right-Handed,173,27,,1,Car,40,.686,43,Other,1000,1000,1000,1000,1000,10000,27,"Same length",85,85,"Same length",October,Summer,No,No,Seafood,Water,"Mathematics and statistics",5,7,6,"Yes - broadband connection","Cell phone",100,56,0,144,3,4,0,0,5,10,0,3,30,3,"A lot","Graduate degree","Rhythm and blues (R&B)","Freeze time",Rich,Other,"Education/Youth development"
USA,FL,2020,"11        ",Male,16,Right-Handed,157,20,76,1,Car,20,0.387,33,None,500,700,600,235,1000,1000,20,"Same length",25,28,"Ring finger",December,Winter,Yes,No,Meat,Juice,"Mathematics and statistics",7,10,5,"Yes - broadband connection","Internet chat or instant messaging",0,3,13,10,3,20,0,24,3,0,24,3,0,0,Some,"Some college","Rock and roll","Freeze time",Happy,Relative,Health
USA,FL,2023,"11        ",Male,16,Right-Handed,170,9,153,1,Car,15,0.37,37,"Football (American)",508,797,433,305,1000,1000,9,"Same length",25,30,"Ring finger",October,Winter,No,No,Meat,Water,"Physical education",8,8,4,"Yes - broadband connection","Internet chat or instant messaging",100,100,13,10,2,4,18,1,47,15,52,2,14,2,Some,"High school","Rap/Hip hop",Fly,Rich,"Sports person","Wildlife, animals"
USA,FL,2015,"7         ",Female,12,Right-Handed,152.4,90,152,2,Car,15,0.298,62,Other,500,1000,500,500,1000,1000,90,"Same length",300,300,"Same length",May,Winter,No,No,Salads,Water,English,8,6,4,"Yes - other","Text messaging",100,100,10,35,10,10,9,0,10,40,10,2,0,1,Some,"Graduate degree",Country,Invisibility,Healthy,Other,"Education/Youth development"
USA,FL,2020,"12        ",Male,17,Right-Handed,156,22,148,1,Bus,10,.336,50,Athletics,465,829,160,631,950,1000,21,"Right foot",56,52,"Index finger",August,Summer,No,No,Pizza/Pasta,Water,"Mathematics and statistics",6,8,4,"Yes - other","In person",2,3,0,0,14,15,10,30,5,0,50,10,0,2,"A lot","Graduate degree","Rock and roll","Freeze time",Happy,"Sports person","Education/Youth development"
USA,FL,2018,"12        ",Male,17,Right-Handed,167.5,24.6,,1,Car,10,0.846,75,Basketball,600,800,700,800,900,1000,24.6,"Same length",10,11,"Ring finger",December,Summer,Yes,No,Meat,Water,Other,7,9,6,"Yes - broadband connection","Text messaging",10,15,3,.15,5,9,2,1,10,3,4,1,0,1,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,"Musician or singer",Health
USA,FL,2017,"12        ",Female,17,Right-Handed,170,26,170,1,Car,30,0.459,48,Other,200,50,200,500,700,1000,26,"Same length",63.5,76.2,"Ring finger",April,Summer,No,No,Pizza/Pasta,Water,English,7,10,3,"Yes - other","Text messaging",50,50,40,6,10,4,20,0,60,40,30,15,2,10,"Very little","Some college","Rap/Hip hop",Invisibility,Rich,Relative,"International aid"
USA,FL,2017,"6         ",,,,,,,,,,.951,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2024,"11        ",Male,15,Right-Handed,185,26.67,185,1,Car,10,0.32,31,Basketball,1000,1000,500,1000,500,750,26.67,"Same length",6.35,6.25,"Index finger",February,Winter,Yes,No,Pizza/Pasta,Water,History,10,7,4,"Yes - other","In person",400,1000,5,5,0,10,10,20,20,0,20,5,12,5,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,"Musician or singer",Religious
USA,FL,2022,"11        ",Male,17,Right-Handed,178,28,180,2,Car,20,.644,70,Tennis,1000,1000,1000,1000,23,765,28,"Same length",69,70,"Ring finger",March,Summer,No,No,Meat,Water,History,6,9,4,"Yes - broadband connection","Text messaging",1000,1200,30,4,4,10,6,3,10,25,40,2,20,10,"A lot","Graduate degree",Reggae,Fly,Rich,Relative,"International aid"
USA,FL,2019,"12        ",Male,17,Right-Handed,189,27.5,189,2,Car,30,0.358,42,Bowling,700,850,850,700,300,500,27,"Right foot",100,112,"Ring finger",January,Winter,Yes,No,Pizza/Pasta,Juice,Science,5,10,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",31,57,10,2,10,7,10,15,12,3,8,1,0,2,Some,Other,"Rock and roll","Freeze time",Happy,"Doctor or nurse",Health
USA,FL,2017,"6         ",Male,12,Right-Handed,157,25,168,2,Bus,30,6,62,Cycling,1000,800,600,300,500,700,25,"Right foot",8.9,9.7,"Ring finger",,Winter,No,No,"No favorite",Water,Science,8,10,4,"Yes - broadband connection","In person",5,81,,,,,,,,,,,,,,,,,,,
USA,FL,2019,"12        ",Female,17,Right-Handed,167.5,21.5,175,1,Car,10,.93,49,Other,900,1000,500,600,100,700,22,"Left foot",70,75,"Ring finger",July,Summer,No,No,Poultry,Water,Science,7,9,4,"Yes - broadband connection","Text messaging",30,30,1,3,20,50,10,10,10,40,10,5,0,10,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,"Doctor or nurse",Other
USA,FL,2018,"12        ",Male,17,Right-Handed,188,27,184,1,Car,20,0.496,39,Basketball,524,717,75,80,503,1000,28,"Left foot",95,100,"Ring finger",December,Winter,No,No,Pizza/Pasta,"Soft drink (caffeinated)","Mathematics and statistics",8,5,3,"Yes - broadband connection","In person",20,23,3,1,3,3,1,15,1,2,20,10,0,5,None,"Graduate degree",Country,"Freeze time",Happy,Relative,Health
USA,FL,2016,"11        ",Female,16,Ambidextrous,175,25,175,1,Car,17,.482,40,Lacrosse,700,700,500,500,600,600,24,"Right foot",90,75,"Ring finger",June,Summer,Yes,No,Poultry,Milk,Science,8,8,3,"Yes - dial-up connection","Text messaging",14,11,17,2,5,7,15,5,5,10,5,7,12,2,Some,Other,Country,Fly,Healthy,"Doctor or nurse","Wildlife, animals"
USA,FL,2014,"12        ",Female,17,Right-Handed,151.5,21,150,1,Car,40,0.59,61,"Table Tennis",850,800,500,450,900,900,21,"Same length",50,50,"Same length",December,Fall,No,No,Pizza/Pasta,Coffee,Art,7,9,3,"Yes - broadband connection","Text messaging",25,40,20,1,5,10,1,1,8,15,30,5,20,0,Some,"Undergraduate degree","Rap/Hip hop","Freeze time",Happy,"Business person",Environment
USA,FL,2014,"12        ",Male,17,Right-Handed,183,28,178,2,Car,25,0.334,44,Soccer,,,,,,,28,"Same length",8.2,8.2,"Same length",October,Summer,No,No,Meat,Water,History,7,10,4,"Yes - broadband connection","Text messaging",63,83,62,1,10,21,18,8,4,2,18,4,0,0,Some,Other,Techno/Electronic,Telepathy,Happy,Relative,Health
USA,FL,2018,"12        ",Male,16,Right-Handed,176,28,184,1,Car,35,0.412,57,Baseball/Softball,802,706,1000,754,96,102,34,"Same length",80,77,"Same length",December,Winter,Yes,No,Pizza/Pasta,Water,History,7.5,12,5,"Yes - broadband connection","Internet chat or instant messaging",10,10,10,2,4,10,6,1,5,5,2,2,0,2,"Very little","Graduate degree","Rap/Hip hop",Invisibility,Happy,Relative,Health
USA,FL,2024,"11        ",Female,17,Right-Handed,167,21,56.5,1,Car,10,0.792,43,Other,1000,990,750,990,400,450,21,"Same length",7.8,7.3,"Index finger",October,Winter,No,No,Breads/Sandwiches,Water,Music,6,10,5,"Yes - other","Text messaging",35,130,8,0,2,8,1,0,7,3,0,2,5,3,"A lot","Graduate degree",Other,"Freeze time",Happy,"Religious figure",Environment
USA,FL,2018,"12        ",Male,16,Right-Handed,180,29,165,2,Car,10,.302,41,Running/Jogging,500,800,700,300,600,800,29,"Same length",90,90,"Same length",December,Summer,No,No,Seafood,Water,"Physical education",7,8,4,"Yes - broadband connection","Text messaging",100,86,20,2,12,6,10,0,5,3,6,0,20,5,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,"Business person","Wildlife, animals"
USA,FL,2018,"12        ",Male,17,Right-Handed,182,29,181,2,Car,15,.634,45,Soccer,600,400,0,200,800,1000,30,"Left foot",8,8,"Ring finger",March,Winter,Yes,No,Meat,Water,"Physical education",6,8,6,"Yes - other","Myspace, Facebook, other social networking sites, or blog",7,64,14,2,10,5,28,6,10,2,1,1,0,5,"A lot","Graduate degree","Rap/Hip hop",Fly,Rich,"Coach or club leader","Education/Youth development"
USA,FL,2022,"12        ",Female,17,Right-Handed,173,10,155,1,Car,15,0.413,46,Soccer,1000,1000,674,679,1000,1000,70,"Same length",10,10,"Same length",May,Fall,No,No,"Rice/Noodle dishes",Water,"Physical education",7,8,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",10,10,5,1,8,8,6,0,5,3,8,7,15,8,"A lot","Graduate degree",Reggae,Fly,Rich,Relative,"Arts, culture, sports"
USA,FL,2017,"6         ",Female,11,Right-Handed,139,20,131,3,Car,5,0.024,59,Gymnastics,10,10,10,10,10,10,23,"Right foot",23,23,"Same length",May,Winter,No,No,"No favorite",Water,English,5,6,4,"Yes - dial-up connection","In person",58,14788,8,1,8,7,1,1,1,1,1,0,1,1,"A lot","Graduate degree",Pop,"Freeze time",Healthy,Other,Health
USA,FL,2022,"12        ",Male,18,Right-Handed,175,25,182,1,Car,25,.426,54,Lacrosse,1000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2020,"12        ",Male,17,Right-Handed,165,23,165,2,Car,20,.329,37,Other,1000,1000,1000,1000,1000,1000,23,"Left foot",75,71,"Index finger",March,Summer,Yes,No,Meat,Water,History,6,10,4,"Yes - broadband connection","Internet chat or instant messaging",25,179,8,8,25,14,5,18,1,30,28,14,0,1,"A lot","Graduate degree",Other,"Freeze time",Happy,"Business person",Health
USA,FL,2019,"12        ",Male,15,Right-Handed,172,27,173,1,Car,30,0.678,49,Tennis,700,700,600,600,300,300,27,"Same length",98,104,"Ring finger",December,Winter,Yes,No,Breads/Sandwiches,Water,"Computers and technology",6,8,4,"Yes - broadband connection","Text messaging",20,23,32,4,30,16,4,12,22,11,12,0,0,9,Some,"Undergraduate degree",Other,"Freeze time",Happy,Relative,Environment
USA,FL,2019,"12        ",Female,17,Right-Handed,172,22,174,1,Car,15,0.379,47,Soccer,1000,800,1000,1000,200,400,21,"Right foot",63,63,"Same length",December,Winter,Yes,No,Desserts,Water,History,8,12,4,"Yes - broadband connection",Other,6,15,1,1,6,0,18,0,25,2,30,3,8,0,"A lot","Graduate degree",Other,"Freeze time",Happy,"Sports person",Environment
USA,FL,2020,"12        ",Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2014,"12        ",Male,17,Right-Handed,174,25,173,2,Car,10,.4,47,Basketball,500,400,300,345,1000,1000,26,"Left foot",90,70,"Index finger",June,Spring,No,No,"No favorite",Water,History,8,12,3,"Yes - broadband connection","Text messaging",50,50,10,1,3,2,5,7,20,5,10,5,0,1,"A lot","Graduate degree","Rap/Hip hop",Fly,Rich,"Sports person","Wildlife, animals"
USA,FL,2013,"11        ",Male,16,Right-Handed,175,25,180,3,Car,5,.344,38,Soccer,800,850,850,811,1000,999,25,"Same length",82,80,"Index finger",March,Summer,No,No,Meat,Water,History,4,10,3,"Yes - broadband connection","Text messaging",20,15,0,1,7,0,2,1,1,1,5,1,0,2,Some,"Graduate degree",Jazz,Telepathy,Happy,"Religious figure","International aid"
USA,FL,2024,"12        ",Male,18,Right-Handed,182,27,183,1,Car,19,0.352,62,Lacrosse,749,909,770,684,893,957,27,"Same length",88.4,75.3,"Ring finger",April,Summer,No,No,Meat,Water,Science,7,9,4,"Yes - broadband connection","Text messaging",150,155,8,2,4,4,11,2,25,14,14,3,0,0,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,"Sports person",Health
USA,FL,2014,"11        ",Female,16,Left-Handed,160,24,163,2,Bus,30,.385,38,Basketball,1000,1000,850,900,900,700,24,"Right foot",90,100,"Ring finger",November,Fall,Yes,No,Vegetables,Water,"Physical education",5,9,3,"Yes - broadband connection","Text messaging",20,25,7,1,25,8,6,0,4,30,7,8,0,4,"A lot","Graduate degree",Techno/Electronic,Fly,Happy,Actor,"Education/Youth development"
USA,FL,2013,"12        ",Male,17,Left-Handed,186,29,175.3,1,Car,15,.726,78,Other,850,950,800,750,500,200,29,"Left foot",,,"Ring finger",April,Summer,No,No,"Rice/Noodle dishes",Water,Science,8,8,3,"Yes - broadband connection","In person",100,105,9,.5,7,5,35,6,1,2,6,1,0,1,Some,"Undergraduate degree","Rap/Hip hop","Freeze time",Happy,"Sports person",Health
USA,FL,2023,"12        ",Male,18,Right-Handed,182,25.4,183,2,Car,20,.705,38,Lacrosse,200,100,300,400,100,100,25.4,"Same length",80,70,"Ring finger",May,Summer,Yes,No,Meat,Water,English,7,12,5,"Yes - other","In person",5,5,7,1,2,8,12,1,4,1,1,1,3,0,Some,"Undergraduate degree","Rap/Hip hop","Freeze time",Happy,"Sports person",Other
USA,FL,2023,"11        ",Female,16,Right-Handed,180,27,164,1,Car,15,0.32,52,Swimming,500,1000,1000,1000,450,450,27,"Same length",90,90,"Same length",December,Winter,Yes,Yes,Fruit,Water,Other,5,10,4,"Yes - broadband connection","In person",10,37,5,15,25,3,9,5,0,2,12,5,25,4,"A lot",Other,Other,"Freeze time",Healthy,Relative,Health
USA,FL,2020,"12        ",Female,16,Right-Handed,165,21,143,1,Car,27,.43,37,Athletics,600,400,500,650,700,700,22,"Left foot",79,70,"Index finger",December,Winter,Yes,No,Desserts,Water,"Mathematics and statistics",7,7,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",3,5,18,6,2,20,3,2,60,11,44,48,0,4,"Very little","Graduate degree",Pop,Telepathy,Happy,Relative,Health
USA,FL,2021,"12        ",Male,18,Right-Handed,177.8,27.94,,2,Car,15,0.398,48,Basketball,1000,1000,500,1000,100,100,27.94,"Same length",,,,February,Winter,Yes,Yes,"Rice/Noodle dishes",Water,"Mathematics and statistics",6,6,4,"Yes - broadband connection","Text messaging",10,11,10,0,5,5,20,20,3,3,10,0,"25 ",3,"A lot","Graduate degree",Pop,"Freeze time",Rich,"Sports person",Environment
USA,FL,2016,"11        ",Male,17,Right-Handed,231,27.94,205,1,Bus,7,.579,,Soccer,800,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2019,"11        ",Female,16,Right-Handed,167,23.5,161,2,Car,7,0.742,67,Athletics,957,599,626,840,610,797,23,"Right foot",94,96,"Ring finger",April,Spring,No,Yes,"Rice/Noodle dishes",Water,"Social studies",4,9,3,"Yes - broadband connection","Internet chat or instant messaging",50,80,1,0,45,2,6,0,7,9,14,0,0,0,"A lot","Graduate degree",Pop,"Freeze time",,Teacher,Health
USA,FL,2014,"12        ",Male,18,Right-Handed,182.9,26,173,2,Car,8,0.31,59,"Football (American)",400,300,700,800,900,1000,29,"Right foot",101.6,101.6,"Index finger",June,Summer,Yes,No,Meat,"Soft drink (caffeinated)",History,8,9,4,"Yes - broadband connection","In person",60,74,77,3,8,8,24,2,4,60,40,10,0,0,Some,"Graduate degree",Country,Invisibility,Rich,"Business person",Health
USA,FL,2019,"6         ",Female,11,Right-Handed,159,24,145,3,Car,19,0.239,51,Dancing,775,706,813,930,556,701,24,"Same length",60,70,"Index finger",August,Winter,No,No,Desserts,Other,History,4,10,4,"Yes - broadband connection","Text messaging",68,96,29,2,39,3,0,47,86,25,100,4,0,0,"A lot","Graduate degree",Other,"Freeze time",Happy,"Musician or singer",Health
USA,FL,2022,"11        ",Female,17,Right-Handed,163,22,,1,Bus,15-20,,0.673,Rowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2020,"12        ",Female,17,Right-Handed,159,23,154,1,Car,17,.404,44,Other,920,866,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2019,"12        ",Female,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2010,"11        ",Male,17,Right-Handed,152,26,103,2,Bus,30,0.295,40,"Football (American)",1000,1000,1000,,1000,1000,26,"Same length",70,70,"Same length",January,Summer,Yes,No,Pizza/Pasta,"Soft drink (caffeinated)","Mathematics and statistics",4.5,6,2,"Yes - broadband connection","Text messaging",30,30,0,40,25,0,3.5,20,2,7,50,2,0,5,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,Relative,Health
USA,FL,2017,"12        ",Male,16,Right-Handed,174,26,174,2,Car,30,0.352,40,Basketball,600,700,900,400,500,700,26,"Same length",101,107,"Ring finger",September,Winter,No,No,Breads/Sandwiches,Water,Geography,7,9,7,"Yes - broadband connection","In person",20,150,4,1,10,10,8,5,2,2,15,0,0,2,"A lot",Other,"Rhythm and blues (R&B)","Freeze time",Happy,Relative,Health
USA,FL,2024,"11        ",Male,18,Right-Handed,173,23,65,2,Car,"10 ",0.849,35,Soccer,900,900,700,800,500,1000,22,"Right foot",65,55,"Index finger",June,Fall,No,No,Poultry,"Sports drink","Physical education",8,9,3,"Yes - dial-up connection","Text messaging",20,40,3,5,4,3,10,6,3,3,5,2,0,1,Some,"Graduate degree",Classical,Invisibility,Happy,"Sports person","Arts, culture, sports"
USA,FL,2019,"12        ",Male,18,Right-Handed,167,24,168,2,Bus,20,0.706,61.67,None,800,800,800,800,300,300,24,"Same length",75,80,"Ring finger",February,Fall,No,No,Meat,Water,Other,7,10,5,"Yes - dial-up connection","In person",9,9,30,1,10,40,10,25,10,2,30,20,0,5,"Very little","Graduate degree",Other,Telepathy,Happy,Relative,"Wildlife, animals"
USA,FL,2022,"11        ",Male,16,Right-Handed,170.1,28,170.1,1,Car,10,7.06,48,"Martial Arts",500,300,1000,1000,100,100,28,"Same length",70,70,"Same length",June,Fall,No,No,"Rice/Noodle dishes",Water,Music,4,6,2,"Yes - other","In person",5,10,20,1,10,5,10,13,10,5,30,15,56,10,"A lot","Graduate degree",Pop,"Freeze time",Happy,"Musician or singer",Health
USA,FL,2020,"12        ",Female,18,Right-Handed,158,23,159,1,Car,5,.312,41,Soccer,572,519,492,364,626,957,23,"Same length",74,72,"Ring finger",August,Winter,Yes,No,Seafood,Water,"Mathematics and statistics",8,10,4,"Yes - broadband connection","Cell phone",30,30,15,4,3,3,10,6,3,2,1,3,0,0,Some,"Graduate degree","Rap/Hip hop",Invisibility,Healthy,"Sports person","Wildlife, animals"
USA,FL,2015,"7         ",Male,12,Right-Handed,155,103,163,1,Car,30,0.732,56,Soccer,10,500,300,400,200,450,103,"Same length",285,275,"Index finger",December,Fall,Yes,No,Meat,"Energy drink","Physical education",8,,4,"Yes - other","Internet chat or instant messaging",,,0,1,2,6,1,14,2,1,17,5,0,3,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,Teacher,Religious
USA,FL,2015,"12        ",Male,18,Right-Handed,176,27,170,3,Car,5,0.7,47,Soccer,800,800,900,1000,400,500,27,"Same length",100,100.5,"Ring finger",September,Spring,No,No,Meat,Juice,History,6,10,3,"Yes - other","Text messaging",37,60,14,3,2,2,8,2,2,4,10,0,0,0,Some,"Undergraduate degree",Other,"Freeze time",Happy,"Sports person","Education/Youth development"
USA,FL,2010,"11        ",Male,15,Right-Handed,171,24,82,2,Bus,30,.56,43,Other,1000,800,800,,1000,1000,24,"Same length",9,8,"Index finger",May,Fall,No,No,"Rice/Noodle dishes",Juice,"Mathematics and statistics",7,9,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",25,27,1,1,1,1,1,1,1,1,1,1,1,1,"A lot","Graduate degree",Pop,Telepathy,Rich,Friend,"Wildlife, animals"
USA,FL,2016,"7         ",Male,12,Right-Handed,5.7,26," 173",1,Car,10,,,"Football (American)",0,350,1000,1000,500,1000,10.6,"Left foot",88,88,"Same length",November,Summer,Yes,No,Meat,Water,"Mathematics and statistics",9,7,4,"Yes - other","In person",5,3,5,0,1,4,5,24,3,1,24,5,0,2,Some,"Undergraduate degree","Rap/Hip hop","Freeze time",Rich,Relative,"Wildlife, animals"
USA,FL,2020,"12        ",Male,17,Right-Handed,178,27.5,182.8,2,Car,32,0.299,40,Lacrosse,717,412,348,497,310,904,27.5,"Same length",72.5,75,"Ring finger",April,Fall,No,No,Meat,Water,"Physical education",5-6,10,6,"Yes - broadband connection","Cell phone",0,12,12,16,15,9,7,22,25,5,16,30,0,0,"A lot","Graduate degree",Country,Fly,Happy,"Sports person",Health
USA,FL,2015,"7         ",Female,13,Right-Handed,158,90,125,1,Car,25,0.799,89,Lacrosse,100,200,900,300,1000,1000,95,"Left foot",300,250,"Index finger",June,Winter,No,No,"Rice/Noodle dishes","Soft drink (caffeinated)",Other,6,13,4,"Yes - broadband connection","Text messaging",18,14,20,2,20,24,18,3,35,8,4,19,6,12,"A lot","Graduate degree",Reggae,"Super strength",Rich,Relative,"International aid"
USA,FL,2012,"12        ",Male,18,Right-Handed,177,25,172,3,Car,20,0.368,42,Soccer,78,64,52,67,80,83,26,"Left foot",73,72,"Index finger",July,Winter,Yes,No,Seafood,Water,"Mathematics and statistics",6,10,4,"Yes - broadband connection","Text messaging",200,200,27,1,2,9,7,20,50,5,50,7,40,2,Some,"Graduate degree",Other,Fly,Happy,"Sports person","Wildlife, animals"
USA,FL,2017,"6         ",Female,11,Right-Handed,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2015,"11        ",Male,15,Right-Handed,165,30,50,1,Car,6,2.58,46,Baseball/Softball,400,300,600,900,100,700,40,"Same length",120,100,"Index finger",June,Summer,No,No,Meat,"Soft drink (caffeinated)",Science,8,8,3,"Yes - broadband connection","Text messaging",25,25,8,0,20,4,15,0,4,1,1,35,0,2,Some,"Graduate degree",Country,Fly,Rich,"Sports person",Health
USA,FL,2015,"7         ",Female,12,Right-Handed,155,80,"160 ",1,Car,15,0.772,56,Lacrosse,500,850,400,300,1000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2021,"11        ",Male,16,Right-Handed,170,24,169,3,Car,8,0.396,44,Soccer,904,807,920,717,529,615,24,"Same length",85,85,"Same length",April,Summer,No,No,Meat,Juice,"Mathematics and statistics",8,11,4,"Yes - broadband connection","Text messaging",60,65,10,4,8,18,12,8,18,8,15,10,0,12,Some,"Graduate degree","Rock and roll",Fly,Happy,"Business person",Environment
USA,FL,2016,"11        ",Male,16,Right-Handed,172,26,200,1,Bus,33,0.355,52,Walking/Hiking,23,555,1000,999,1000,1000,26,"Same length",85,84,"Ring finger",March,Fall,No,No,Poultry,"Soft drink (caffeinated)",Music,7,6,3,"Yes - broadband connection","Internet chat or instant messaging",65,66,15,2,5,56,5,35,0,70,80,42,0,3,"A lot",Other,"Heavy metal","Freeze time",Happy,"Sports person","Education/Youth development"
USA,FL,2021,"10        ",Female,16,Ambidextrous,164,22,164,3,Bus,15/20,0.413,40,Dancing,875,999,1000,1000,500,1000,21,"Right foot",70,80,"Ring finger",January,Winter,Yes,No,Pizza/Pasta,"Soft drink (caffeinated)",Music,9,4.5,6,"Yes - other","Text messaging",91,"idk ",24,23,0,20,0,0,27,24,20,0,-0,36,"A lot","Graduate degree",Other,Telepathy,Rich,Friend,"Arts, culture, sports"
USA,FL,2015,"12        ",Male,17,Right-Handed,180,28,190,2,Car,45,0.456,42,Soccer,500,500,500,700,1000,1000,28,"Right foot",85,84,"Index finger",May,Fall,Yes,No,Seafood,Water,"Mathematics and statistics",6,10,4,"Yes - other","In person",300,300,6,1,15,10,8,5,3,4,1,2,0,2,None,"Graduate degree","Rap/Hip hop","Freeze time",Happy,"Musician or singer",Health
